query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
7gj2__1__1.A_1.B__1.E_1.F,0.25,1,100.0,131,55.80916030534351,55.80916030534351,High density,Interaction,pli_qcov,50,25.0
7gj4__1__1.A_1.B__1.E_1.F,0.75,1,86.0,53,61.283018867924525,61.283018867924525,High density,Interaction,pli_qcov,50,75.0
7gj6__1__1.A_1.B__1.E_1.F,1.0,1,78.0,17,59.88235294117647,59.88235294117647,Low density,Interaction,pli_qcov,50,100.0
7gj8__1__1.A_1.B__1.E_1.F,0.75,1,86.0,23,59.47826086956522,59.47826086956522,Low density,Interaction,pli_qcov,50,75.0
7gjc__1__1.A_1.B__1.E,1.0,1,100.0,221,56.94117647058823,56.94117647058823,High density,Interaction,pli_qcov,50,100.0
7gjd__1__1.A_1.B__1.E_1.F,1.0,1,100.0,60,67.0,67.0,High density,Interaction,pli_qcov,50,100.0
7gjf__1__1.A_1.B__1.E_1.F,0.5,1,83.0,76,56.421052631578945,56.421052631578945,High density,Interaction,pli_qcov,50,50.0
7gjg__1__1.A_1.B__1.E_1.F,0.75,1,75.0,52,52.59615384615385,52.59615384615385,High density,Interaction,pli_qcov,50,75.0
7gji__1__1.A_1.B__1.L,1.0,1,62.0,31,51.16129032258065,51.16129032258065,Low density,Interaction,pli_qcov,50,100.0
7gjk__1__1.A_1.B__1.E_1.F,1.0,1,80.0,52,60.38461538461539,60.38461538461539,High density,Interaction,pli_qcov,50,100.0
7gjl__1__1.A_1.B__1.D_1.E,1.0,1,100.0,232,58.72844827586207,58.72844827586207,High density,Interaction,pli_qcov,50,100.0
7gjp__1__1.A_1.B__1.E_1.F,1.0,1,71.0,22,60.18181818181818,60.18181818181818,Low density,Interaction,pli_qcov,50,100.0
7gjq__1__1.A_1.B__1.E_1.F,0.75,1,100.0,125,66.24,66.24,High density,Interaction,pli_qcov,50,75.0
7gjv__1__1.A_1.B__1.J_1.K,0.75,1,86.0,27,62.22222222222222,62.22222222222222,Low density,Interaction,pli_qcov,50,75.0
7gjx__1__1.A_1.B__1.E_1.J,0.5,1,75.0,53,53.22641509433962,53.22641509433962,High density,Interaction,pli_qcov,50,50.0
7gjy__1__1.A_1.B__1.H_1.I,0.0,1,83.0,92,55.31521739130435,55.31521739130435,High density,Interaction,pli_qcov,50,0.0
7gjz__1__1.A_1.B__1.I_1.K,1.0,1,70.0,12,54.166666666666664,54.166666666666664,Low density,Interaction,pli_qcov,50,100.0
7gk0__1__1.A_1.B__1.E_1.J,1.0,1,100.0,96,62.708333333333336,62.708333333333336,High density,Interaction,pli_qcov,50,100.0
7gk1__1__1.A_1.B__1.D_1.I,1.0,1,71.0,41,58.02439024390244,58.02439024390244,High density,Interaction,pli_qcov,50,100.0
7gk2__1__1.A_1.B__1.E_1.J,0.5,1,80.0,82,62.4390243902439,62.4390243902439,High density,Interaction,pli_qcov,50,50.0
7gk3__1__1.A_1.B__1.E_1.J,1.0,1,71.0,30,58.4,58.4,Low density,Interaction,pli_qcov,50,100.0
7gk6__1__1.A_1.B__1.E_1.J,1.0,1,86.0,33,62.18181818181818,62.18181818181818,High density,Interaction,pli_qcov,50,100.0
7gk7__1__1.A_1.B__1.H,0.5,1,80.0,92,62.17391304347826,62.17391304347826,High density,Interaction,pli_qcov,50,50.0
7gk8__1__1.A_1.B__1.H,1.0,1,100.0,78,63.333333333333336,63.333333333333336,High density,Interaction,pli_qcov,50,100.0
7gk9__1__1.A_1.B__1.M_1.O,1.0,1,100.0,144,75.70833333333333,75.70833333333333,High density,Interaction,pli_qcov,50,100.0
7gka__1__1.A_1.B__1.E_1.J,1.0,1,100.0,216,59.25925925925926,59.25925925925926,High density,Interaction,pli_qcov,50,100.0
7gkc__1__1.A_1.B__1.E_1.J,0.5,1,60.0,23,52.17391304347826,52.17391304347826,Low density,Interaction,pli_qcov,50,50.0
7gke__1__1.A_1.B__1.E_1.J,1.0,1,100.0,45,60.48888888888889,60.48888888888889,High density,Interaction,pli_qcov,50,100.0
7gkf__1__1.A_1.B__1.E_1.J,0.75,1,78.0,26,58.96153846153846,58.96153846153846,Low density,Interaction,pli_qcov,50,75.0
7gkg__1__1.A_1.B__1.E_1.J,1.0,1,71.0,34,58.23529411764706,58.23529411764706,High density,Interaction,pli_qcov,50,100.0
7gkh__1__1.A_1.B__1.J,0.75,1,75.0,90,53.62222222222222,53.62222222222222,High density,Interaction,pli_qcov,50,75.0
7gki__1__1.A__1.I,1.0,1,83.0,87,56.41379310344828,56.41379310344828,High density,Interaction,pli_qcov,50,100.0
7gkk__1__1.A_1.B__1.O,1.0,1,67.0,45,50.75555555555555,50.75555555555555,High density,Interaction,pli_qcov,50,100.0
7gkm__1__1.A_1.B__1.I_1.J,1.0,1,100.0,231,70.0,70.0,High density,Interaction,pli_qcov,50,100.0
7gkn__1__1.A_1.B__1.Q_1.S_1.T,1.0,1,100.0,149,60.06711409395973,60.06711409395973,High density,Interaction,pli_qcov,50,100.0
7gko__1__1.A_1.B__1.I_1.J,0.5,1,100.0,85,54.1764705882353,54.1764705882353,High density,Interaction,pli_qcov,50,50.0
7gkq__1__1.A_1.B__1.E_1.J,0.25,1,75.0,58,52.53448275862069,52.53448275862069,High density,Interaction,pli_qcov,50,25.0
7gks__1__1.A_1.B__1.H,0.0,1,71.0,28,59.0,59.0,Low density,Interaction,pli_qcov,50,0.0
7gkt__1__1.A_1.B__1.E_1.J,1.0,1,80.0,74,64.32432432432432,64.32432432432432,High density,Interaction,pli_qcov,50,100.0
7gkw__1__1.A_1.B__1.E_1.J,0.75,1,100.0,182,60.989010989010985,60.989010989010985,High density,Interaction,pli_qcov,50,75.0
7gkx__1__1.A_1.B__1.I,0.5,1,100.0,205,59.51219512195122,59.51219512195122,High density,Interaction,pli_qcov,50,50.0
7gkz__1__1.A_1.B__1.E_1.J,0.75,1,75.0,131,51.52671755725191,51.52671755725191,High density,Interaction,pli_qcov,50,75.0
7gl1__1__1.A_1.B__1.D_1.I,1.0,1,100.0,94,64.04255319148936,64.04255319148936,High density,Interaction,pli_qcov,50,100.0
7gl2__1__1.A_1.B__1.H_1.I,0.5,1,83.0,65,55.44615384615385,55.44615384615385,High density,Interaction,pli_qcov,50,50.0
7gl3__1__1.A_1.B__1.H,0.5,1,75.0,57,53.8421052631579,53.8421052631579,High density,Interaction,pli_qcov,50,50.0
7gl6__1__1.A_1.B__1.E_1.J,1.0,1,100.0,152,61.01973684210526,61.01973684210526,High density,Interaction,pli_qcov,50,100.0
7gl7__1__1.A_1.B__1.E_1.J,1.0,1,71.0,13,58.07692307692308,58.07692307692308,Low density,Interaction,pli_qcov,50,100.0
7gla__1__1.A_1.B__1.I,1.0,1,67.0,122,53.622950819672134,53.622950819672134,High density,Interaction,pli_qcov,50,100.0
7glb__1__1.A_1.B__1.N,0.25,1,86.0,47,59.40425531914894,59.40425531914894,High density,Interaction,pli_qcov,50,25.0
7gld__1__1.A_1.B__1.H,0.25,1,83.0,63,55.61904761904762,55.61904761904762,High density,Interaction,pli_qcov,50,25.0
7glg__1__1.A_1.B__1.H,0.0,1,83.0,52,54.23076923076923,54.23076923076923,High density,Interaction,pli_qcov,50,0.0
7gli__1__1.A_1.B__1.L,0.0,1,100.0,94,64.25531914893617,64.25531914893617,High density,Interaction,pli_qcov,50,0.0
7gln__1__1.A_1.B__1.I,0.5,1,83.0,65,57.01538461538462,57.01538461538462,High density,Interaction,pli_qcov,50,50.0
7glo__1__1.A_1.B__1.E_1.J,1.0,1,100.0,60,67.0,67.0,High density,Interaction,pli_qcov,50,100.0
7glq__1__1.A_1.B__1.E_1.J,1.0,1,83.0,66,56.90909090909091,56.90909090909091,High density,Interaction,pli_qcov,50,100.0
7glw__1__1.A_1.B__1.E_1.J_1.K,1.0,1,100.0,139,76.73381294964028,76.73381294964028,High density,Interaction,pli_qcov,50,100.0
7gly__1__1.A_1.B__1.I,0.5,1,83.0,73,57.15068493150685,57.15068493150685,High density,Interaction,pli_qcov,50,50.0
7gm0__1__1.A_1.B__1.N,0.25,1,56.0,2,56.0,56.0,Low density,Interaction,pli_qcov,50,25.0
7gm1__1__1.A_1.B__1.I,0.25,1,80.0,34,62.35294117647059,62.35294117647059,High density,Interaction,pli_qcov,50,25.0
7gm3__1__1.A_1.B__1.D_1.I,1.0,1,67.0,9,59.666666666666664,59.666666666666664,Low density,Interaction,pli_qcov,50,100.0
7gm4__1__1.A_1.B__1.I,0.5,1,100.0,80,56.4875,56.4875,High density,Interaction,pli_qcov,50,50.0
7gm5__1__1.A_1.B__1.I,0.25,1,83.0,69,57.072463768115945,57.072463768115945,High density,Interaction,pli_qcov,50,25.0
7gm6__1__1.A_1.B__1.N,0.75,1,100.0,92,64.1304347826087,64.1304347826087,High density,Interaction,pli_qcov,50,75.0
7gm8__1__1.A_1.B__1.I,0.5,1,75.0,23,52.130434782608695,52.130434782608695,Low density,Interaction,pli_qcov,50,50.0
7gm9__1__1.A_1.B__1.I,1.0,1,86.0,71,59.38028169014085,59.38028169014085,High density,Interaction,pli_qcov,50,100.0
7gma__1__1.A_1.B__1.J,0.0,1,67.0,15,61.13333333333333,61.13333333333333,Low density,Interaction,pli_qcov,50,0.0
7gmb__1__1.A_1.B__1.D_1.I,1.0,1,75.0,38,52.86842105263158,52.86842105263158,High density,Interaction,pli_qcov,50,100.0
7gmh__1__1.A_1.B__1.O,1.0,1,100.0,224,58.035714285714285,58.035714285714285,High density,Interaction,pli_qcov,50,100.0
7gmi__1__1.A_1.B__1.D_1.I,1.0,1,60.0,5,52.0,52.0,Low density,Interaction,pli_qcov,50,100.0
7gmj__1__1.A_1.B__1.E_1.J_1.K,1.0,1,100.0,98,57.57142857142857,57.57142857142857,High density,Interaction,pli_qcov,50,100.0
7gmk__1__1.A_1.B__1.E_1.J,1.0,1,100.0,150,61.0,61.0,High density,Interaction,pli_qcov,50,100.0
7gml__1__1.A_1.B__1.E_1.J,1.0,1,100.0,152,61.01973684210526,61.01973684210526,High density,Interaction,pli_qcov,50,100.0
7gmm__1__1.A_1.B__1.E_1.J,1.0,1,75.0,24,52.541666666666664,52.541666666666664,Low density,Interaction,pli_qcov,50,100.0
7gmo__1__1.A_1.B__1.E_1.J,0.5,1,86.0,19,60.0,60.0,Low density,Interaction,pli_qcov,50,50.0
7gmp__1__1.A_1.B__1.D_1.I,1.0,1,86.0,19,60.0,60.0,Low density,Interaction,pli_qcov,50,100.0
7gmq__1__1.A_1.B__1.D_1.I,1.0,1,67.0,5,60.4,60.4,Low density,Interaction,pli_qcov,50,100.0
7gms__1__1.A_1.B__1.I,0.25,1,50.0,7,50.0,50.0,Low density,Interaction,pli_qcov,50,25.0
7gmu__1__1.A_1.B__1.I,1.0,1,75.0,24,52.541666666666664,52.541666666666664,Low density,Interaction,pli_qcov,50,100.0
7gmw__1__1.A_1.B__1.E_1.J,0.5,1,83.0,61,52.77049180327869,52.77049180327869,High density,Interaction,pli_qcov,50,50.0
7gmy__1__1.A_1.B__1.I,0.25,1,80.0,42,64.28571428571429,64.28571428571429,High density,Interaction,pli_qcov,50,25.0
7gn0__1__1.A_1.B__1.I,0.75,1,62.0,26,51.38461538461539,51.38461538461539,Low density,Interaction,pli_qcov,50,75.0
7gn4__1__1.A_1.B__1.E_1.J,0.75,1,75.0,80,53.4375,53.4375,High density,Interaction,pli_qcov,50,75.0
7gn5__1__1.A_1.B__1.I,0.25,1,80.0,16,61.25,61.25,Low density,Interaction,pli_qcov,50,25.0
7gn8__1__1.A_1.B__1.I_1.J,1.0,1,80.0,105,64.95238095238095,64.95238095238095,High density,Interaction,pli_qcov,50,100.0
7gn9__1__1.A_1.B__1.O,0.5,1,100.0,92,64.34782608695652,64.34782608695652,High density,Interaction,pli_qcov,50,50.0
7gnb__1__1.A_1.B__1.M_1.O,0.5,1,83.0,70,53.385714285714286,53.385714285714286,High density,Interaction,pli_qcov,50,50.0
7gnc__1__1.A_1.B__1.E_1.J,1.0,1,80.0,108,65.18518518518519,65.18518518518519,High density,Interaction,pli_qcov,50,100.0
7gnd__1__1.A_1.B__1.E_1.J,1.0,1,80.0,60,63.333333333333336,63.333333333333336,High density,Interaction,pli_qcov,50,100.0
7gnf__1__1.A_1.B__1.P_1.R,1.0,1,80.0,60,60.666666666666664,60.666666666666664,High density,Interaction,pli_qcov,50,100.0
7gng__1__1.A_1.B__1.Q,1.0,1,80.0,141,64.11347517730496,64.11347517730496,High density,Interaction,pli_qcov,50,100.0
7gnh__1__1.A_1.B__1.M,0.25,1,75.0,127,53.93700787401575,53.93700787401575,High density,Interaction,pli_qcov,50,25.0
7gnk__1__1.A_1.B__1.T,1.0,1,80.0,69,62.31884057971015,62.31884057971015,High density,Interaction,pli_qcov,50,100.0
7gnl__1__1.A_1.B__1.N,0.0,1,67.0,45,52.644444444444446,52.644444444444446,High density,Interaction,pli_qcov,50,0.0
7gnm__1__1.A_1.B__1.S,0.0,1,71.0,27,58.03703703703704,58.03703703703704,Low density,Interaction,pli_qcov,50,0.0
7gnn__1__1.A_1.B__1.I,0.5,1,100.0,62,66.7741935483871,66.7741935483871,High density,Interaction,pli_qcov,50,50.0
7gno__1__1.A_1.B__1.P_1.S,0.0,1,86.0,27,61.18518518518518,61.18518518518518,Low density,Interaction,pli_qcov,50,0.0
7gnp__1__1.A_1.B__1.H_1.J,0.75,1,75.0,18,53.44444444444444,53.44444444444444,Low density,Interaction,pli_qcov,50,75.0
7gnq__1__1.A_1.B__1.G_1.I_1.L,0.5,1,60.0,9,53.333333333333336,53.333333333333336,Low density,Interaction,pli_qcov,50,50.0
7gnr__1__1.A_1.B__1.E_1.J,1.0,1,80.0,103,65.24271844660194,65.24271844660194,High density,Interaction,pli_qcov,50,100.0
7gns__1__1.A_1.B__1.H_1.J,1.0,1,80.0,59,63.389830508474574,63.389830508474574,High density,Interaction,pli_qcov,50,100.0
7gnt__1__1.A_1.B__1.N_1.O,1.0,1,80.0,104,62.5,62.5,High density,Interaction,pli_qcov,50,100.0
7gnu__1__1.A_1.B__1.O_1.Q,0.75,1,75.0,174,52.58620689655172,52.58620689655172,High density,Interaction,pli_qcov,50,75.0
7grr__1__1.A__1.D,0.0,1,100.0,74,70.12162162162163,70.12162162162163,High density,Interaction,pli_qcov,50,0.0
7grs__1__1.B__1.Q,0.0,1,50.0,18,50.0,50.0,Low density,Interaction,pli_qcov,50,0.0
7grt__1__1.A__1.C_1.E_1.I,0.0,1,100.0,210,57.13333333333333,57.13333333333333,High density,Interaction,pli_qcov,50,0.0
7grw__1__1.B__1.M_1.N,0.0,1,60.0,6,51.666666666666664,51.666666666666664,Low density,Interaction,pli_qcov,50,0.0
7gs0__1__1.A_1.B__1.D,0.0,1,43.0,0,,43.0,No neighbours,Interaction,pli_qcov,50,0.0
7h1j__1__1.B__1.E,0.0,1,50.0,1,50.0,50.0,Low density,Interaction,pli_qcov,50,0.0
7jhq__1__2.D__2.Q,0.25,1,70.0,69,53.91304347826087,53.91304347826087,High density,Interaction,pli_qcov,50,25.0
7jni__1__1.A__1.C,0.0,1,26.0,0,,26.0,No neighbours,Interaction,pli_qcov,50,0.0
7jyd__1__1.A__1.C,0.25,1,57.0,6,52.333333333333336,52.333333333333336,Low density,Interaction,pli_qcov,50,25.0
7k4g__1__1.B__1.J_1.K_1.L,1.0,1,85.0,145,59.786206896551725,59.786206896551725,High density,Interaction,pli_qcov,50,100.0
7k4i__1__1.B__1.J_1.K_1.L,1.0,1,75.0,211,55.45497630331754,55.45497630331754,High density,Interaction,pli_qcov,50,100.0
7k4j__1__1.E__1.S_1.T_1.U,1.0,1,83.0,179,54.86033519553072,54.86033519553072,High density,Interaction,pli_qcov,50,100.0
7k5v__1__1.A__1.C,0.0,1,78.0,87,59.91954022988506,59.91954022988506,High density,Interaction,pli_qcov,50,0.0
7kbj__1__1.B_1.C__1.L_1.M_1.O,0.0,1,67.0,2,61.5,61.5,Low density,Interaction,pli_qcov,50,0.0
7kbr__1__1.B_1.C__1.EA_1.IA_1.N,0.25,1,50.0,5,50.0,50.0,Low density,Interaction,pli_qcov,50,25.0
7kh4__1__1.A_1.F__1.G_1.W,1.0,1,67.0,23,56.47826086956522,56.47826086956522,Low density,Interaction,pli_qcov,50,100.0
7kkh__1__1.A_1.B__1.D,0.75,1,40.0,0,,40.0,No neighbours,Interaction,pli_qcov,50,75.0
7knr__1__1.A__1.B_1.C_1.D,0.25,1,83.0,59,55.152542372881356,55.152542372881356,High density,Interaction,pli_qcov,50,25.0
7ko6__1__1.A__1.D,0.75,1,60.0,2,55.0,55.0,Low density,Interaction,pli_qcov,50,75.0
7kop__1__1.A__1.B_1.C_1.D,0.25,1,86.0,30,60.766666666666666,60.766666666666666,Low density,Interaction,pli_qcov,50,25.0
7kxz__1__1.A__1.C,0.75,1,67.0,214,51.21028037383178,51.21028037383178,High density,Interaction,pli_qcov,50,75.0
7l00__1__1.B__1.J_1.K_1.L,1.0,1,63.0,16,54.125,54.125,Low density,Interaction,pli_qcov,50,100.0
7l1j__1__1.A_1.B__1.E_1.G,1.0,1,94.0,30,63.03333333333333,63.03333333333333,Low density,Interaction,pli_qcov,50,100.0
7l1p__1__1.A_1.B__1.C,0.5,1,56.0,1,56.0,56.0,Low density,Interaction,pli_qcov,50,50.0
7l2y__1__1.A_2.A__1.J,1.0,1,80.0,12,57.583333333333336,57.583333333333336,Low density,Interaction,pli_qcov,50,100.0
7l8o__1__1.A__1.G_1.H,0.5,1,70.0,88,54.88636363636363,54.88636363636363,High density,Interaction,pli_qcov,50,50.0
7l91__1__3.A__3.B_3.C_3.D,0.75,1,92.0,38,72.02631578947368,72.02631578947368,High density,Interaction,pli_qcov,50,75.0
7l9g__1__1.A__1.B_1.D,0.75,1,100.0,555,62.8018018018018,62.8018018018018,High density,Interaction,pli_qcov,50,75.0
7lbv__1__1.A__1.B,1.0,1,73.0,18,58.72222222222222,58.72222222222222,Low density,Interaction,pli_qcov,50,100.0
7ldy__1__1.A_1.B__1.H,1.0,1,95.0,435,65.85747126436782,65.85747126436782,High density,Interaction,pli_qcov,50,100.0
7le3__1__1.A_1.B__1.C,1.0,1,100.0,441,63.74149659863946,63.74149659863946,High density,Interaction,pli_qcov,50,100.0
7le5__1__1.A_1.B__1.H,1.0,1,83.0,311,60.59163987138264,60.59163987138264,High density,Interaction,pli_qcov,50,100.0
7le6__1__1.A_1.B__1.C,1.0,1,90.0,399,62.235588972431074,62.235588972431074,High density,Interaction,pli_qcov,50,100.0
7lff__1__1.A__1.C_1.D,1.0,1,95.0,214,62.99065420560748,62.99065420560748,High density,Interaction,pli_qcov,50,100.0
7lk0__1__1.A_2.A__1.D,1.0,1,78.0,104,56.53846153846154,56.53846153846154,High density,Interaction,pli_qcov,50,100.0
7lm4__1__1.A__1.B_1.C_1.D,1.0,1,75.0,29,53.3448275862069,53.3448275862069,Low density,Interaction,pli_qcov,50,100.0
7lov__1__1.A__1.C_1.D_1.H,0.75,2,68.0,36,58.888888888888886,58.888888888888886,High density,Interaction,pli_qcov,50,75.0
7lp0__1__1.A__1.C,0.75,1,83.0,608,52.733552631578945,52.733552631578945,High density,Interaction,pli_qcov,50,75.0
7lpk__1__1.A__1.C,1.0,1,67.0,72,51.65277777777778,51.65277777777778,High density,Interaction,pli_qcov,50,100.0
7lpw__1__1.A_1.B__1.G,0.0,1,50.0,6,50.0,50.0,Low density,Interaction,pli_qcov,50,0.0
7lr9__1__1.A__1.C,0.5,1,89.0,43,54.906976744186046,54.906976744186046,High density,Interaction,pli_qcov,50,50.0
7lrk__1__1.A__1.C,1.0,1,60.0,24,60.0,60.0,Low density,Interaction,pli_qcov,50,100.0
7lro__1__1.A__1.D,1.0,1,67.0,39,50.43589743589744,50.43589743589744,High density,Interaction,pli_qcov,50,100.0
7ltx__1__1.A__1.E_1.F_1.G,0.625,2,74.0,56,60.857142857142854,60.857142857142854,High density,Interaction,pli_qcov,50,62.5
7ltz__1__1.A__1.B_1.C,1.0,1,73.0,280,57.635714285714286,57.635714285714286,High density,Interaction,pli_qcov,50,100.0
7lxr__1__1.A__1.E_1.F,0.25,1,58.0,5,54.0,54.0,Low density,Interaction,pli_qcov,50,25.0
7ly6__1__1.A_2.A__1.B_1.C_1.D,0.5,2,0.0,0,,0.0,No neighbours,Interaction,pli_qcov,50,50.0
7lzr__1__1.A_1.B__1.H,1.0,1,64.0,3,58.0,58.0,Low density,Interaction,pli_qcov,50,100.0
7m0n__1__1.B__1.J_1.M_1.N,0.0,1,38.0,0,,38.0,No neighbours,Interaction,pli_qcov,50,0.0
7m9g__1__1.A_1.B__1.E,1.0,1,83.0,308,57.866883116883116,57.866883116883116,High density,Interaction,pli_qcov,50,100.0
7m9h__1__1.A_1.B__1.E,1.0,1,95.0,437,63.62700228832952,63.62700228832952,High density,Interaction,pli_qcov,50,100.0
7m9r__1__1.A_1.B__1.C,1.0,1,92.0,341,60.30791788856305,60.30791788856305,High density,Interaction,pli_qcov,50,100.0
7m9t__1__1.A_1.B__1.D,1.0,1,88.0,436,61.01376146788991,61.01376146788991,High density,Interaction,pli_qcov,50,100.0
7m9v__1__1.A_1.B__1.C,1.0,1,83.0,323,60.575851393188856,60.575851393188856,High density,Interaction,pli_qcov,50,100.0
7m9x__1__1.A_1.B__1.C,1.0,1,87.0,374,62.85294117647059,62.85294117647059,High density,Interaction,pli_qcov,50,100.0
7ma0__1__1.A_1.B__1.I,1.0,1,91.0,308,62.464285714285715,62.464285714285715,High density,Interaction,pli_qcov,50,100.0
7ma1__1__1.A_1.B__1.M,1.0,1,90.0,463,64.41684665226782,64.41684665226782,High density,Interaction,pli_qcov,50,100.0
7ma2__1__1.A_1.B__1.E,1.0,1,95.0,411,67.60097323600974,67.60097323600974,High density,Interaction,pli_qcov,50,100.0
7ma3__1__1.A_1.B__1.E,1.0,1,95.0,565,63.796460176991154,63.796460176991154,High density,Interaction,pli_qcov,50,100.0
7ma4__1__1.A_1.B__1.D,1.0,1,95.0,471,63.90870488322717,63.90870488322717,High density,Interaction,pli_qcov,50,100.0
7ma5__1__1.A_1.B__1.G,1.0,1,82.0,385,60.0025974025974,60.0025974025974,High density,Interaction,pli_qcov,50,100.0
7ma7__1__1.A_1.B__1.E,1.0,1,88.0,424,59.99528301886792,59.99528301886792,High density,Interaction,pli_qcov,50,100.0
7ma8__1__1.A_1.B__1.E,1.0,1,91.0,362,62.17955801104972,62.17955801104972,High density,Interaction,pli_qcov,50,100.0
7maq__1__1.A_1.B__1.C,1.0,1,82.0,349,57.8567335243553,57.8567335243553,High density,Interaction,pli_qcov,50,100.0
7mcj__1__1.A__1.C_1.D,0.0,1,38.0,0,,38.0,No neighbours,Interaction,pli_qcov,50,0.0
7mdp__1__1.A__1.D,0.0,1,86.0,12,68.83333333333333,68.83333333333333,Low density,Interaction,pli_qcov,50,0.0
7mgj__1__1.A__1.E,1.0,1,80.0,225,60.36888888888889,60.36888888888889,High density,Interaction,pli_qcov,50,100.0
7mgk__1__1.A__1.E,1.0,1,77.0,235,59.280851063829786,59.280851063829786,High density,Interaction,pli_qcov,50,100.0
7mgt__1__1.A__1.B_1.C_1.D,1.0,1,80.0,6,62.166666666666664,62.166666666666664,Low density,Interaction,pli_qcov,50,100.0
7mjd__1__1.B__1.S,0.0,1,80.0,10,62.0,62.0,Low density,Interaction,pli_qcov,50,0.0
7mkx__1__1.A__1.E,0.75,1,82.0,258,56.74418604651163,56.74418604651163,High density,Interaction,pli_qcov,50,75.0
7mlo__1__1.A__1.C,0.75,1,75.0,4,56.25,56.25,Low density,Interaction,pli_qcov,50,75.0
7mlp__1__1.A__1.B,0.75,1,88.0,4,68.5,68.5,Low density,Interaction,pli_qcov,50,75.0
7mlt__1__1.A__1.W,0.5,1,62.0,4,62.0,62.0,Low density,Interaction,pli_qcov,50,50.0
7mmr__1__1.A_1.E__1.BA_1.CA_1.K,1.0,1,83.0,18,70.22222222222223,70.22222222222223,Low density,Interaction,pli_qcov,50,100.0
7mnw__1__1.A__1.I_1.J,1.0,1,84.0,1183,60.09213863060017,60.09213863060017,High density,Interaction,pli_qcov,50,100.0
7msk__1__1.A__1.C_1.D,0.75,1,32.0,0,,32.0,No neighbours,Interaction,pli_qcov,50,75.0
7mwn__1__1.A_1.B__1.C,0.25,1,62.0,8,55.0,55.0,Low density,Interaction,pli_qcov,50,25.0
7mwt__1__1.A__1.B_1.C,0.875,2,95.0,252,70.68253968253968,70.68253968253968,High density,Interaction,pli_qcov,50,87.5
7mwu__1__1.A__1.B_1.C,0.875,2,92.0,252,70.18253968253968,70.18253968253968,High density,Interaction,pli_qcov,50,87.5
7mwv__1__1.A__1.B_1.C,1.0,2,88.0,250,67.816,67.816,High density,Interaction,pli_qcov,50,100.0
7mxh__1__1.A__1.D,0.0,1,72.0,3,63.0,63.0,Low density,Interaction,pli_qcov,50,0.0
7mxk__1__1.A__1.B_1.C,0.0,1,62.0,5,53.6,53.6,Low density,Interaction,pli_qcov,50,0.0
7mxn__1__1.A__1.C,0.75,1,67.0,22,57.77272727272727,57.77272727272727,Low density,Interaction,pli_qcov,50,75.0
7my0__1__1.A__1.C_1.F_1.G,0.5,1,82.0,19,62.10526315789474,62.10526315789474,Low density,Interaction,pli_qcov,50,50.0
7myd__1__1.A__1.C_1.G,1.0,1,78.0,233,63.042918454935624,63.042918454935624,High density,Interaction,pli_qcov,50,100.0
7n1r__1__1.A__1.P_1.Q_1.R,1.0,1,83.0,138,58.007246376811594,58.007246376811594,High density,Interaction,pli_qcov,50,100.0
7n4w__1__1.A__1.D,0.25,1,56.0,2,56.0,56.0,Low density,Interaction,pli_qcov,50,25.0
7n4z__1__1.A__1.F,0.0,1,50.0,1,50.0,50.0,Low density,Interaction,pli_qcov,50,0.0
7n53__1__1.A__1.D,0.0,1,44.0,0,,44.0,No neighbours,Interaction,pli_qcov,50,0.0
7n54__1__1.B__1.H,0.75,1,50.0,5,50.0,50.0,Low density,Interaction,pli_qcov,50,75.0
7n8w__1__1.A_1.B__1.C_1.E,0.0,1,30.0,0,,30.0,No neighbours,Interaction,pli_qcov,50,0.0
7n9d__1__1.A__1.D,0.5,1,53.0,1,53.0,53.0,Low density,Interaction,pli_qcov,50,50.0
7n9g__1__1.A__1.E_1.F,1.0,1,100.0,547,63.57221206581353,63.57221206581353,High density,Interaction,pli_qcov,50,100.0
7nag__1__1.A__1.C,0.0,1,19.0,0,,19.0,No neighbours,Interaction,pli_qcov,50,0.0
7nah__1__1.A__1.C,0.0,1,27.0,0,,27.0,No neighbours,Interaction,pli_qcov,50,0.0
7nai__1__1.A__1.C,0.0,1,27.0,0,,27.0,No neighbours,Interaction,pli_qcov,50,0.0
7nb3__1__1.A__1.C,0.0,1,50.0,1,50.0,50.0,Low density,Interaction,pli_qcov,50,0.0
7nb7__1__1.A__1.E,0.75,1,85.0,98,63.63265306122449,63.63265306122449,High density,Interaction,pli_qcov,50,75.0
7nbt__1__1.A_2.A__1.C,1.0,1,100.0,78,65.12820512820512,65.12820512820512,High density,Interaction,pli_qcov,50,100.0
7nbw__1__1.A_2.A__1.B,0.75,1,67.0,4,58.75,58.75,Low density,Interaction,pli_qcov,50,75.0
7ng1__1__2.A__2.C_2.D,0.0,1,88.0,541,56.46765249537893,56.46765249537893,High density,Interaction,pli_qcov,50,0.0
7ngd__1__1.A__1.B,0.75,1,91.0,58,61.51724137931034,61.51724137931034,High density,Interaction,pli_qcov,50,75.0
7ngg__1__2.A__2.B,1.0,1,100.0,107,68.57009345794393,68.57009345794393,High density,Interaction,pli_qcov,50,100.0
7ngi__1__2.A__2.C,0.0,1,79.0,62,54.774193548387096,54.774193548387096,High density,Interaction,pli_qcov,50,0.0
