query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
7gir__1__1.A_1.B__1.F_1.I,1.0,1,100.0,360,91.3,91.3,High density,Pocket,pocket_qcov,70,100.0
7gis__1__1.A_1.B__1.E_1.F,0.75,1,100.0,388,90.54123711340206,90.54123711340206,High density,Pocket,pocket_qcov,70,75.0
7git__1__1.A_1.B__1.E_1.F,0.5,1,100.0,393,90.30279898218829,90.30279898218829,High density,Pocket,pocket_qcov,70,50.0
7giu__1__1.A_1.B__1.K_1.L,1.0,1,100.0,250,91.54,91.54,High density,Pocket,pocket_qcov,70,100.0
7gix__1__1.A_1.B__1.E_1.F,0.75,1,100.0,359,91.26183844011142,91.26183844011142,High density,Pocket,pocket_qcov,70,75.0
7giy__1__1.A_1.B__1.E_1.F,0.75,1,100.0,373,90.89544235924933,90.89544235924933,High density,Pocket,pocket_qcov,70,75.0
7gj0__1__1.A_1.B__1.M_1.N,0.75,1,100.0,259,84.01930501930502,84.01930501930502,High density,Pocket,pocket_qcov,70,75.0
7gj2__1__1.A_1.B__1.E_1.F,0.25,1,100.0,323,80.92879256965944,80.92879256965944,High density,Pocket,pocket_qcov,70,25.0
7gj4__1__1.A_1.B__1.E_1.F,0.75,1,100.0,382,90.6413612565445,90.6413612565445,High density,Pocket,pocket_qcov,70,75.0
7gj6__1__1.A_1.B__1.E_1.F,1.0,1,100.0,374,90.86096256684492,90.86096256684492,High density,Pocket,pocket_qcov,70,100.0
7gj8__1__1.A_1.B__1.E_1.F,0.75,1,100.0,372,90.85483870967742,90.85483870967742,High density,Pocket,pocket_qcov,70,75.0
7gjc__1__1.A_1.B__1.E,1.0,1,100.0,358,91.03631284916202,91.03631284916202,High density,Pocket,pocket_qcov,70,100.0
7gjd__1__1.A_1.B__1.E_1.F,1.0,1,100.0,224,92.92857142857143,92.92857142857143,High density,Pocket,pocket_qcov,70,100.0
7gjf__1__1.A_1.B__1.E_1.F,0.5,1,100.0,221,83.90950226244344,83.90950226244344,High density,Pocket,pocket_qcov,70,50.0
7gjg__1__1.A_1.B__1.E_1.F,0.75,1,97.0,308,78.43506493506493,78.43506493506493,High density,Pocket,pocket_qcov,70,75.0
7gji__1__1.A_1.B__1.L,1.0,1,100.0,379,90.63588390501319,90.63588390501319,High density,Pocket,pocket_qcov,70,100.0
7gjk__1__1.A_1.B__1.E_1.F,1.0,1,100.0,333,82.25825825825825,82.25825825825825,High density,Pocket,pocket_qcov,70,100.0
7gjl__1__1.A_1.B__1.D_1.E,1.0,1,100.0,395,90.2,90.2,High density,Pocket,pocket_qcov,70,100.0
7gjp__1__1.A_1.B__1.E_1.F,1.0,1,100.0,366,90.61748633879782,90.61748633879782,High density,Pocket,pocket_qcov,70,100.0
7gjq__1__1.A_1.B__1.E_1.F,0.75,1,100.0,388,90.67525773195877,90.67525773195877,High density,Pocket,pocket_qcov,70,75.0
7gjv__1__1.A_1.B__1.J_1.K,0.75,1,100.0,246,92.4390243902439,92.4390243902439,High density,Pocket,pocket_qcov,70,75.0
7gjx__1__1.A_1.B__1.E_1.J,0.5,1,100.0,366,91.02732240437159,91.02732240437159,High density,Pocket,pocket_qcov,70,50.0
7gjy__1__1.A_1.B__1.H_1.I,0.0,1,100.0,376,90.53457446808511,90.53457446808511,High density,Pocket,pocket_qcov,70,0.0
7gjz__1__1.A_1.B__1.I_1.K,1.0,1,100.0,337,87.21661721068249,87.21661721068249,High density,Pocket,pocket_qcov,70,100.0
7gk0__1__1.A_1.B__1.E_1.J,1.0,1,100.0,354,91.38700564971751,91.38700564971751,High density,Pocket,pocket_qcov,70,100.0
7gk1__1__1.A_1.B__1.D_1.I,1.0,1,100.0,363,90.9366391184573,90.9366391184573,High density,Pocket,pocket_qcov,70,100.0
7gk2__1__1.A_1.B__1.E_1.J,0.5,1,100.0,319,80.68652037617555,80.68652037617555,High density,Pocket,pocket_qcov,70,50.0
7gk3__1__1.A_1.B__1.E_1.J,1.0,1,100.0,369,90.70460704607046,90.70460704607046,High density,Pocket,pocket_qcov,70,100.0
7gk6__1__1.A_1.B__1.E_1.J,1.0,1,100.0,356,91.19662921348315,91.19662921348315,High density,Pocket,pocket_qcov,70,100.0
7gk7__1__1.A_1.B__1.H,0.5,1,100.0,325,81.10461538461539,81.10461538461539,High density,Pocket,pocket_qcov,70,50.0
7gk8__1__1.A_1.B__1.H,1.0,1,100.0,378,90.70899470899471,90.70899470899471,High density,Pocket,pocket_qcov,70,100.0
7gk9__1__1.A_1.B__1.M_1.O,1.0,1,100.0,253,91.5098814229249,91.5098814229249,High density,Pocket,pocket_qcov,70,100.0
7gka__1__1.A_1.B__1.E_1.J,1.0,1,100.0,362,91.3232044198895,91.3232044198895,High density,Pocket,pocket_qcov,70,100.0
7gkc__1__1.A_1.B__1.E_1.J,0.5,1,100.0,340,86.86764705882354,86.86764705882354,High density,Pocket,pocket_qcov,70,50.0
7gke__1__1.A_1.B__1.E_1.J,1.0,1,100.0,360,91.14444444444445,91.14444444444445,High density,Pocket,pocket_qcov,70,100.0
7gkf__1__1.A_1.B__1.E_1.J,0.75,1,100.0,352,91.23579545454545,91.23579545454545,High density,Pocket,pocket_qcov,70,75.0
7gkg__1__1.A_1.B__1.E_1.J,1.0,1,100.0,365,90.79452054794521,90.79452054794521,High density,Pocket,pocket_qcov,70,100.0
7gkh__1__1.A_1.B__1.J,0.75,1,100.0,368,90.5625,90.5625,High density,Pocket,pocket_qcov,70,75.0
7gki__1__1.A__1.I,1.0,1,100.0,429,91.8041958041958,91.8041958041958,High density,Pocket,pocket_qcov,70,100.0
7gkk__1__1.A_1.B__1.O,1.0,1,100.0,248,92.29838709677419,92.29838709677419,High density,Pocket,pocket_qcov,70,100.0
7gkm__1__1.A_1.B__1.I_1.J,1.0,1,100.0,380,90.47894736842105,90.47894736842105,High density,Pocket,pocket_qcov,70,100.0
7gkn__1__1.A_1.B__1.Q_1.S_1.T,1.0,1,100.0,233,92.6824034334764,92.6824034334764,High density,Pocket,pocket_qcov,70,100.0
7gko__1__1.A_1.B__1.I_1.J,0.5,1,100.0,385,88.0,88.0,High density,Pocket,pocket_qcov,70,50.0
7gkq__1__1.A_1.B__1.E_1.J,0.25,1,100.0,372,91.04838709677419,91.04838709677419,High density,Pocket,pocket_qcov,70,25.0
7gks__1__1.A_1.B__1.H,0.0,1,100.0,349,88.10028653295129,88.10028653295129,High density,Pocket,pocket_qcov,70,0.0
7gkt__1__1.A_1.B__1.E_1.J,1.0,1,100.0,345,82.06666666666666,82.06666666666666,High density,Pocket,pocket_qcov,70,100.0
7gkw__1__1.A_1.B__1.E_1.J,0.75,1,100.0,347,84.47262247838617,84.47262247838617,High density,Pocket,pocket_qcov,70,75.0
7gkx__1__1.A_1.B__1.I,0.5,1,100.0,345,91.67246376811595,91.67246376811595,High density,Pocket,pocket_qcov,70,50.0
7gkz__1__1.A_1.B__1.E_1.J,0.75,1,100.0,374,90.50534759358288,90.50534759358288,High density,Pocket,pocket_qcov,70,75.0
7gl1__1__1.A_1.B__1.D_1.I,1.0,1,100.0,328,91.85060975609755,91.85060975609755,High density,Pocket,pocket_qcov,70,100.0
7gl2__1__1.A_1.B__1.H_1.I,0.5,1,100.0,230,88.87391304347825,88.87391304347825,High density,Pocket,pocket_qcov,70,50.0
7gl3__1__1.A_1.B__1.H,0.5,1,100.0,327,91.84097859327217,91.84097859327217,High density,Pocket,pocket_qcov,70,50.0
7gl6__1__1.A_1.B__1.E_1.J,1.0,1,100.0,234,92.2948717948718,92.2948717948718,High density,Pocket,pocket_qcov,70,100.0
7gl7__1__1.A_1.B__1.E_1.J,1.0,1,100.0,384,90.34114583333333,90.34114583333333,High density,Pocket,pocket_qcov,70,100.0
7gla__1__1.A_1.B__1.I,1.0,1,100.0,302,91.94370860927152,91.94370860927152,High density,Pocket,pocket_qcov,70,100.0
7glb__1__1.A_1.B__1.N,0.25,1,100.0,382,89.93717277486911,89.93717277486911,High density,Pocket,pocket_qcov,70,25.0
7gld__1__1.A_1.B__1.H,0.25,1,100.0,235,91.72765957446809,91.72765957446809,High density,Pocket,pocket_qcov,70,25.0
7glg__1__1.A_1.B__1.H,0.0,1,100.0,233,89.37768240343348,89.37768240343348,High density,Pocket,pocket_qcov,70,0.0
7gli__1__1.A_1.B__1.L,0.0,1,100.0,392,90.51275510204081,90.51275510204081,High density,Pocket,pocket_qcov,70,0.0
7gln__1__1.A_1.B__1.I,0.5,1,100.0,235,92.42553191489361,92.42553191489361,High density,Pocket,pocket_qcov,70,50.0
7glo__1__1.A_1.B__1.E_1.J,1.0,1,100.0,234,92.3931623931624,92.3931623931624,High density,Pocket,pocket_qcov,70,100.0
7glq__1__1.A_1.B__1.E_1.J,1.0,1,100.0,232,92.46982758620689,92.46982758620689,High density,Pocket,pocket_qcov,70,100.0
7glw__1__1.A_1.B__1.E_1.J_1.K,1.0,1,100.0,233,89.45922746781116,89.45922746781116,High density,Pocket,pocket_qcov,70,100.0
7gly__1__1.A_1.B__1.I,0.5,1,100.0,240,89.27916666666667,89.27916666666667,High density,Pocket,pocket_qcov,70,50.0
7gm0__1__1.A_1.B__1.N,0.25,1,100.0,375,87.13066666666667,87.13066666666667,High density,Pocket,pocket_qcov,70,25.0
7gm1__1__1.A_1.B__1.I,0.25,1,100.0,237,92.50210970464136,92.50210970464136,High density,Pocket,pocket_qcov,70,25.0
7gm3__1__1.A_1.B__1.D_1.I,1.0,1,100.0,240,92.83333333333333,92.83333333333333,High density,Pocket,pocket_qcov,70,100.0
7gm4__1__1.A_1.B__1.I,0.5,1,100.0,237,92.35443037974683,92.35443037974683,High density,Pocket,pocket_qcov,70,50.0
7gm5__1__1.A_1.B__1.I,0.25,1,100.0,233,91.72961373390558,91.72961373390558,High density,Pocket,pocket_qcov,70,25.0
7gm6__1__1.A_1.B__1.N,0.75,1,95.0,365,87.18356164383562,87.18356164383562,High density,Pocket,pocket_qcov,70,75.0
7gm8__1__1.A_1.B__1.I,0.5,1,100.0,383,90.66318537859007,90.66318537859007,High density,Pocket,pocket_qcov,70,50.0
7gm9__1__1.A_1.B__1.I,1.0,1,100.0,233,92.57510729613733,92.57510729613733,High density,Pocket,pocket_qcov,70,100.0
7gma__1__1.A_1.B__1.J,0.0,1,100.0,197,80.00507614213198,80.00507614213198,High density,Pocket,pocket_qcov,70,0.0
7gmb__1__1.A_1.B__1.D_1.I,1.0,1,100.0,382,90.54712041884817,90.54712041884817,High density,Pocket,pocket_qcov,70,100.0
7gmh__1__1.A_1.B__1.O,1.0,1,100.0,379,91.07651715039577,91.07651715039577,High density,Pocket,pocket_qcov,70,100.0
7gmi__1__1.A_1.B__1.D_1.I,1.0,1,100.0,235,93.0,93.0,High density,Pocket,pocket_qcov,70,100.0
7gmj__1__1.A_1.B__1.E_1.J_1.K,1.0,1,100.0,234,92.23931623931624,92.23931623931624,High density,Pocket,pocket_qcov,70,100.0
7gmk__1__1.A_1.B__1.E_1.J,1.0,1,100.0,234,92.47435897435898,92.47435897435898,High density,Pocket,pocket_qcov,70,100.0
7gml__1__1.A_1.B__1.E_1.J,1.0,1,100.0,234,92.45299145299145,92.45299145299145,High density,Pocket,pocket_qcov,70,100.0
7gmm__1__1.A_1.B__1.E_1.J,1.0,1,100.0,233,92.45922746781116,92.45922746781116,High density,Pocket,pocket_qcov,70,100.0
7gmo__1__1.A_1.B__1.E_1.J,0.5,1,100.0,252,89.18650793650794,89.18650793650794,High density,Pocket,pocket_qcov,70,50.0
7gmp__1__1.A_1.B__1.D_1.I,1.0,1,100.0,240,92.77083333333333,92.77083333333333,High density,Pocket,pocket_qcov,70,100.0
7gmq__1__1.A_1.B__1.D_1.I,1.0,1,100.0,369,90.82113821138212,90.82113821138212,High density,Pocket,pocket_qcov,70,100.0
7gms__1__1.A_1.B__1.I,0.25,1,100.0,229,88.71615720524018,88.71615720524018,High density,Pocket,pocket_qcov,70,25.0
7gmu__1__1.A_1.B__1.I,1.0,1,100.0,234,92.37179487179488,92.37179487179488,High density,Pocket,pocket_qcov,70,100.0
7gmw__1__1.A_1.B__1.E_1.J,0.5,1,100.0,234,92.21794871794872,92.21794871794872,High density,Pocket,pocket_qcov,70,50.0
7gmy__1__1.A_1.B__1.I,0.25,1,100.0,272,91.57720588235294,91.57720588235294,High density,Pocket,pocket_qcov,70,25.0
7gn0__1__1.A_1.B__1.I,0.75,1,100.0,235,89.05106382978724,89.05106382978724,High density,Pocket,pocket_qcov,70,75.0
7gn4__1__1.A_1.B__1.E_1.J,0.75,1,100.0,239,91.6234309623431,91.6234309623431,High density,Pocket,pocket_qcov,70,75.0
7gn5__1__1.A_1.B__1.I,0.25,1,100.0,240,91.54166666666667,91.54166666666667,High density,Pocket,pocket_qcov,70,25.0
7gn8__1__1.A_1.B__1.I_1.J,1.0,1,100.0,248,92.23790322580645,92.23790322580645,High density,Pocket,pocket_qcov,70,100.0
7gn9__1__1.A_1.B__1.O,0.5,1,100.0,383,90.59530026109661,90.59530026109661,High density,Pocket,pocket_qcov,70,50.0
7gnb__1__1.A_1.B__1.M_1.O,0.5,1,96.0,377,87.20954907161804,87.20954907161804,High density,Pocket,pocket_qcov,70,50.0
7gnc__1__1.A_1.B__1.E_1.J,1.0,1,100.0,242,92.34297520661157,92.34297520661157,High density,Pocket,pocket_qcov,70,100.0
7gnd__1__1.A_1.B__1.E_1.J,1.0,1,100.0,238,89.28151260504201,89.28151260504201,High density,Pocket,pocket_qcov,70,100.0
7gnf__1__1.A_1.B__1.P_1.R,1.0,1,100.0,388,90.56701030927834,90.56701030927834,High density,Pocket,pocket_qcov,70,100.0
7gng__1__1.A_1.B__1.Q,1.0,1,100.0,377,90.64190981432361,90.64190981432361,High density,Pocket,pocket_qcov,70,100.0
7gnh__1__1.A_1.B__1.M,0.25,1,100.0,241,91.34439834024896,91.34439834024896,High density,Pocket,pocket_qcov,70,25.0
7gnk__1__1.A_1.B__1.T,1.0,1,100.0,360,87.08888888888889,87.08888888888889,High density,Pocket,pocket_qcov,70,100.0
7gnl__1__1.A_1.B__1.N,0.0,1,96.0,270,79.83333333333333,79.83333333333333,High density,Pocket,pocket_qcov,70,0.0
7gnm__1__1.A_1.B__1.S,0.0,1,96.0,367,86.84468664850137,86.84468664850137,High density,Pocket,pocket_qcov,70,0.0
7gnn__1__1.A_1.B__1.I,0.5,1,100.0,238,92.38655462184875,92.38655462184875,High density,Pocket,pocket_qcov,70,50.0
7gno__1__1.A_1.B__1.P_1.S,0.0,1,93.0,349,81.40114613180516,81.40114613180516,High density,Pocket,pocket_qcov,70,0.0
7gnp__1__1.A_1.B__1.H_1.J,0.75,1,100.0,228,92.11842105263158,92.11842105263158,High density,Pocket,pocket_qcov,70,75.0
7gnq__1__1.A_1.B__1.G_1.I_1.L,0.5,1,100.0,228,86.22368421052632,86.22368421052632,High density,Pocket,pocket_qcov,70,50.0
7gnr__1__1.A_1.B__1.E_1.J,1.0,1,100.0,230,92.54347826086956,92.54347826086956,High density,Pocket,pocket_qcov,70,100.0
7gns__1__1.A_1.B__1.H_1.J,1.0,1,100.0,224,88.91071428571429,88.91071428571429,High density,Pocket,pocket_qcov,70,100.0
7gnt__1__1.A_1.B__1.N_1.O,1.0,1,100.0,374,87.17647058823529,87.17647058823529,High density,Pocket,pocket_qcov,70,100.0
7gnu__1__1.A_1.B__1.O_1.Q,0.75,1,100.0,373,87.17426273458445,87.17426273458445,High density,Pocket,pocket_qcov,70,75.0
7grr__1__1.A__1.D,0.0,1,100.0,365,78.54794520547945,78.54794520547945,High density,Pocket,pocket_qcov,70,0.0
7grs__1__1.B__1.Q,0.0,1,94.0,166,76.71084337349397,76.71084337349397,High density,Pocket,pocket_qcov,70,0.0
7grt__1__1.A__1.C_1.E_1.I,0.0,1,100.0,423,85.05673758865248,85.05673758865248,High density,Pocket,pocket_qcov,70,0.0
7grw__1__1.B__1.M_1.N,0.0,1,100.0,369,86.69647696476964,86.69647696476964,High density,Pocket,pocket_qcov,70,0.0
7gs0__1__1.A_1.B__1.D,0.0,1,90.0,1,90.0,90.0,Low density,Pocket,pocket_qcov,70,0.0
7h1j__1__1.B__1.E,0.0,1,100.0,65,79.21538461538462,79.21538461538462,Low density,Pocket,pocket_qcov,70,0.0
7jhq__1__2.D__2.Q,0.25,1,100.0,230,84.69130434782609,84.69130434782609,High density,Pocket,pocket_qcov,70,25.0
7jni__1__1.A__1.C,0.0,1,49.0,0,,49.0,No neighbours,Pocket,pocket_qcov,70,0.0
7jyd__1__1.A__1.C,0.25,1,95.0,49,75.16326530612245,75.16326530612245,Low density,Pocket,pocket_qcov,70,25.0
7k4g__1__1.B__1.J_1.K_1.L,1.0,1,100.0,458,93.5349344978166,93.5349344978166,High density,Pocket,pocket_qcov,70,100.0
7k4i__1__1.B__1.J_1.K_1.L,1.0,1,100.0,443,89.63882618510158,89.63882618510158,High density,Pocket,pocket_qcov,70,100.0
7k4j__1__1.E__1.S_1.T_1.U,1.0,1,100.0,443,91.97516930022573,91.97516930022573,High density,Pocket,pocket_qcov,70,100.0
7k5v__1__1.A__1.C,0.0,1,100.0,218,87.44036697247707,87.44036697247707,High density,Pocket,pocket_qcov,70,0.0
7kbj__1__1.B_1.C__1.L_1.M_1.O,0.0,1,79.0,42,73.28571428571429,73.28571428571429,Low density,Pocket,pocket_qcov,70,0.0
7kbr__1__1.B_1.C__1.EA_1.IA_1.N,0.25,1,79.0,42,73.19047619047619,73.19047619047619,Low density,Pocket,pocket_qcov,70,25.0
7kh4__1__1.A_1.F__1.G_1.W,1.0,1,100.0,38,92.1842105263158,92.1842105263158,Low density,Pocket,pocket_qcov,70,100.0
7kkh__1__1.A_1.B__1.D,0.75,1,68.0,0,,68.0,No neighbours,Pocket,pocket_qcov,70,75.0
7knr__1__1.A__1.B_1.C_1.D,0.25,1,100.0,217,91.23963133640552,91.23963133640552,High density,Pocket,pocket_qcov,70,25.0
7ko6__1__1.A__1.D,0.75,1,100.0,3,94.66666666666667,94.66666666666667,Low density,Pocket,pocket_qcov,70,75.0
7kop__1__1.A__1.B_1.C_1.D,0.25,1,100.0,217,91.23963133640552,91.23963133640552,High density,Pocket,pocket_qcov,70,25.0
7kxz__1__1.A__1.C,0.75,1,97.0,2087,75.43076185912794,75.43076185912794,High density,Pocket,pocket_qcov,70,75.0
7l00__1__1.B__1.J_1.K_1.L,1.0,1,93.0,34,73.94117647058823,73.94117647058823,Low density,Pocket,pocket_qcov,70,100.0
7l1j__1__1.A_1.B__1.E_1.G,1.0,1,100.0,46,88.69565217391305,88.69565217391305,Low density,Pocket,pocket_qcov,70,100.0
7l1p__1__1.A_1.B__1.C,0.5,1,83.0,2,80.5,80.5,Low density,Pocket,pocket_qcov,70,50.0
7l2y__1__1.A_2.A__1.J,1.0,1,95.0,32,88.75,88.75,Low density,Pocket,pocket_qcov,70,100.0
7l8o__1__1.A__1.G_1.H,0.5,1,100.0,232,85.36206896551724,85.36206896551724,High density,Pocket,pocket_qcov,70,50.0
7l91__1__3.A__3.B_3.C_3.D,0.75,1,95.0,58,86.10344827586206,86.10344827586206,Low density,Pocket,pocket_qcov,70,75.0
7l9g__1__1.A__1.B_1.D,0.75,1,96.0,575,76.84521739130435,76.84521739130435,High density,Pocket,pocket_qcov,70,75.0
7lbv__1__1.A__1.B,1.0,1,96.0,40,78.9,78.9,Low density,Pocket,pocket_qcov,70,100.0
7ldy__1__1.A_1.B__1.H,1.0,1,100.0,789,82.47782002534855,82.47782002534855,High density,Pocket,pocket_qcov,70,100.0
7le3__1__1.A_1.B__1.C,1.0,1,100.0,797,82.46675031367629,82.46675031367629,High density,Pocket,pocket_qcov,70,100.0
7le5__1__1.A_1.B__1.H,1.0,1,100.0,800,82.37625,82.37625,High density,Pocket,pocket_qcov,70,100.0
7le6__1__1.A_1.B__1.C,1.0,1,100.0,797,82.4215809284818,82.4215809284818,High density,Pocket,pocket_qcov,70,100.0
7lff__1__1.A__1.C_1.D,1.0,1,100.0,364,89.51098901098901,89.51098901098901,High density,Pocket,pocket_qcov,70,100.0
7lk0__1__1.A_2.A__1.D,1.0,1,100.0,301,80.79734219269103,80.79734219269103,High density,Pocket,pocket_qcov,70,100.0
7lm4__1__1.A__1.B_1.C_1.D,1.0,1,100.0,217,88.89400921658986,88.89400921658986,High density,Pocket,pocket_qcov,70,100.0
7lov__1__1.A__1.C_1.D_1.H,0.75,2,100.0,44,91.36363636363636,91.36363636363636,Low density,Pocket,pocket_qcov,70,75.0
7lp0__1__1.A__1.C,0.75,1,100.0,1400,86.57214285714285,86.57214285714285,High density,Pocket,pocket_qcov,70,75.0
7lpk__1__1.A__1.C,1.0,1,100.0,1159,86.2855910267472,86.2855910267472,High density,Pocket,pocket_qcov,70,100.0
7lpw__1__1.A_1.B__1.G,0.0,1,73.0,1,73.0,73.0,Low density,Pocket,pocket_qcov,70,0.0
7lr9__1__1.A__1.C,0.5,1,100.0,337,80.53412462908013,80.53412462908013,High density,Pocket,pocket_qcov,70,50.0
7lrk__1__1.A__1.C,1.0,1,100.0,1163,86.29148753224419,86.29148753224419,High density,Pocket,pocket_qcov,70,100.0
7lro__1__1.A__1.D,1.0,1,100.0,1159,86.2855910267472,86.2855910267472,High density,Pocket,pocket_qcov,70,100.0
7ltx__1__1.A__1.E_1.F_1.G,0.625,2,96.0,204,79.43137254901961,79.43137254901961,High density,Pocket,pocket_qcov,70,62.5
7ltz__1__1.A__1.B_1.C,1.0,1,100.0,1032,77.41182170542636,77.41182170542636,High density,Pocket,pocket_qcov,70,100.0
7lxr__1__1.A__1.E_1.F,0.25,1,86.0,100,74.77,74.77,Low density,Pocket,pocket_qcov,70,25.0
7ly6__1__1.A_2.A__1.B_1.C_1.D,0.5,2,5.0,0,,5.0,No neighbours,Pocket,pocket_qcov,70,50.0
7lzr__1__1.A_1.B__1.H,1.0,1,88.0,7,79.85714285714286,79.85714285714286,Low density,Pocket,pocket_qcov,70,100.0
7m0n__1__1.B__1.J_1.M_1.N,0.0,1,95.0,83,76.08433734939759,76.08433734939759,Low density,Pocket,pocket_qcov,70,0.0
7m9g__1__1.A_1.B__1.E,1.0,1,100.0,773,81.36222509702458,81.36222509702458,High density,Pocket,pocket_qcov,70,100.0
7m9h__1__1.A_1.B__1.E,1.0,1,100.0,776,81.32731958762886,81.32731958762886,High density,Pocket,pocket_qcov,70,100.0
7m9r__1__1.A_1.B__1.C,1.0,1,100.0,774,81.31524547803618,81.31524547803618,High density,Pocket,pocket_qcov,70,100.0
7m9t__1__1.A_1.B__1.D,1.0,1,98.0,760,80.24078947368422,80.24078947368422,High density,Pocket,pocket_qcov,70,100.0
7m9v__1__1.A_1.B__1.C,1.0,1,98.0,761,80.27463863337714,80.27463863337714,High density,Pocket,pocket_qcov,70,100.0
7m9x__1__1.A_1.B__1.C,1.0,1,98.0,761,80.28777923784494,80.28777923784494,High density,Pocket,pocket_qcov,70,100.0
7ma0__1__1.A_1.B__1.I,1.0,1,100.0,796,82.1356783919598,82.1356783919598,High density,Pocket,pocket_qcov,70,100.0
7ma1__1__1.A_1.B__1.M,1.0,1,100.0,782,81.40153452685422,81.40153452685422,High density,Pocket,pocket_qcov,70,100.0
7ma2__1__1.A_1.B__1.E,1.0,1,100.0,780,82.85641025641026,82.85641025641026,High density,Pocket,pocket_qcov,70,100.0
7ma3__1__1.A_1.B__1.E,1.0,1,100.0,800,82.44375,82.44375,High density,Pocket,pocket_qcov,70,100.0
7ma4__1__1.A_1.B__1.D,1.0,1,100.0,786,82.20483460559797,82.20483460559797,High density,Pocket,pocket_qcov,70,100.0
7ma5__1__1.A_1.B__1.G,1.0,1,100.0,797,82.48055207026349,82.48055207026349,High density,Pocket,pocket_qcov,70,100.0
7ma7__1__1.A_1.B__1.E,1.0,1,100.0,790,82.55189873417721,82.55189873417721,High density,Pocket,pocket_qcov,70,100.0
7ma8__1__1.A_1.B__1.E,1.0,1,100.0,793,82.18537200504413,82.18537200504413,High density,Pocket,pocket_qcov,70,100.0
7maq__1__1.A_1.B__1.C,1.0,1,100.0,805,86.1751552795031,86.1751552795031,High density,Pocket,pocket_qcov,70,100.0
7mcj__1__1.A__1.C_1.D,0.0,1,81.0,8,77.25,77.25,Low density,Pocket,pocket_qcov,70,0.0
7mdp__1__1.A__1.D,0.0,1,100.0,64,90.3125,90.3125,Low density,Pocket,pocket_qcov,70,0.0
7mgj__1__1.A__1.E,1.0,1,100.0,950,82.42315789473685,82.42315789473685,High density,Pocket,pocket_qcov,70,100.0
7mgk__1__1.A__1.E,1.0,1,100.0,883,82.42129105322763,82.42129105322763,High density,Pocket,pocket_qcov,70,100.0
7mgt__1__1.A__1.B_1.C_1.D,1.0,1,97.0,10,83.7,83.7,Low density,Pocket,pocket_qcov,70,100.0
7mjd__1__1.B__1.S,0.0,1,95.0,125,80.744,80.744,High density,Pocket,pocket_qcov,70,0.0
7mkx__1__1.A__1.E,0.75,1,93.0,1852,74.39956803455723,74.39956803455723,High density,Pocket,pocket_qcov,70,75.0
7mlo__1__1.A__1.C,0.75,1,100.0,6,91.83333333333333,91.83333333333333,Low density,Pocket,pocket_qcov,70,75.0
7mlp__1__1.A__1.B,0.75,1,100.0,6,91.83333333333333,91.83333333333333,Low density,Pocket,pocket_qcov,70,75.0
7mlt__1__1.A__1.W,0.5,1,100.0,6,91.83333333333333,91.83333333333333,Low density,Pocket,pocket_qcov,70,50.0
7mmr__1__1.A_1.E__1.BA_1.CA_1.K,1.0,1,97.0,15,83.13333333333334,83.13333333333334,Low density,Pocket,pocket_qcov,70,100.0
7mnw__1__1.A__1.I_1.J,1.0,1,97.0,1565,88.40319488817892,88.40319488817892,High density,Pocket,pocket_qcov,70,100.0
7msk__1__1.A__1.C_1.D,0.75,1,47.0,0,,47.0,No neighbours,Pocket,pocket_qcov,70,75.0
7mwn__1__1.A_1.B__1.C,0.25,1,100.0,97,82.90721649484536,82.90721649484536,Low density,Pocket,pocket_qcov,70,25.0
7mwt__1__1.A__1.B_1.C,0.875,2,96.0,244,87.15573770491804,87.15573770491804,High density,Pocket,pocket_qcov,70,87.5
7mwu__1__1.A__1.B_1.C,0.875,2,100.0,244,89.97540983606558,89.97540983606558,High density,Pocket,pocket_qcov,70,87.5
7mwv__1__1.A__1.B_1.C,1.0,2,98.0,246,88.88617886178862,88.88617886178862,High density,Pocket,pocket_qcov,70,100.0
7mxh__1__1.A__1.D,0.0,1,95.0,2,93.5,93.5,Low density,Pocket,pocket_qcov,70,0.0
7mxk__1__1.A__1.B_1.C,0.0,1,97.0,534,77.29588014981273,77.29588014981273,High density,Pocket,pocket_qcov,70,0.0
7mxn__1__1.A__1.C,0.75,1,100.0,73,90.26027397260275,90.26027397260275,Low density,Pocket,pocket_qcov,70,75.0
7my0__1__1.A__1.C_1.F_1.G,0.5,1,100.0,74,92.17567567567568,92.17567567567568,Low density,Pocket,pocket_qcov,70,50.0
7myd__1__1.A__1.C_1.G,1.0,1,91.0,293,82.33447098976109,82.33447098976109,High density,Pocket,pocket_qcov,70,100.0
7n1r__1__1.A__1.P_1.Q_1.R,1.0,1,100.0,199,90.1356783919598,90.1356783919598,High density,Pocket,pocket_qcov,70,100.0
7n4w__1__1.A__1.D,0.25,1,88.0,17,81.17647058823529,81.17647058823529,Low density,Pocket,pocket_qcov,70,25.0
7n4z__1__1.A__1.F,0.0,1,79.0,6,76.33333333333333,76.33333333333333,Low density,Pocket,pocket_qcov,70,0.0
7n53__1__1.A__1.D,0.0,1,74.0,4,72.5,72.5,Low density,Pocket,pocket_qcov,70,0.0
7n54__1__1.B__1.H,0.75,1,88.0,20,78.2,78.2,Low density,Pocket,pocket_qcov,70,75.0
