query_system,mean_success,n_proper_ligands,best_similarity,density,mean_similarity_above_threshold,visualisation_similarity,density_group,similarity_metric,similarity_column,threshold,mean_success_percent
7gl7__1__1.A_1.B__1.E_1.J,1.0,1,68.59911235349394,47,57.05077263587815,57.05077263587815,Low density,Ligand pose,sucos_shape,50,100.0
7gla__1__1.A_1.B__1.I,1.0,1,80.46534277115643,46,59.581656433265,59.581656433265,Low density,Ligand pose,sucos_shape,50,100.0
7glb__1__1.A_1.B__1.N,0.25,1,79.99206930783606,37,60.76216987310961,60.76216987310961,Low density,Ligand pose,sucos_shape,50,25.0
7gld__1__1.A_1.B__1.H,0.25,1,82.11343686698177,27,67.36360929761163,67.36360929761163,Low density,Ligand pose,sucos_shape,50,25.0
7glg__1__1.A_1.B__1.H,0.0,1,80.0262918273175,34,61.92204701607449,61.92204701607449,Low density,Ligand pose,sucos_shape,50,0.0
7gli__1__1.A_1.B__1.L,0.0,1,78.52495297639888,25,63.7419712786255,63.7419712786255,Low density,Ligand pose,sucos_shape,50,0.0
7gln__1__1.A_1.B__1.I,0.5,1,81.32917591989087,35,62.87005497466828,62.87005497466828,Low density,Ligand pose,sucos_shape,50,50.0
7glo__1__1.A_1.B__1.E_1.J,1.0,1,86.77470518840416,153,59.616309851103935,59.616309851103935,High density,Ligand pose,sucos_shape,50,100.0
7glq__1__1.A_1.B__1.E_1.J,1.0,1,87.75394613329755,133,60.56135474725024,60.56135474725024,High density,Ligand pose,sucos_shape,50,100.0
7glw__1__1.A_1.B__1.E_1.J_1.K,1.0,1,81.54744480472635,75,58.706152032508534,58.706152032508534,High density,Ligand pose,sucos_shape,50,100.0
7gly__1__1.A_1.B__1.I,0.5,1,79.79082733831042,27,64.28373630590175,64.28373630590175,Low density,Ligand pose,sucos_shape,50,50.0
7gm0__1__1.A_1.B__1.N,0.25,1,67.22206700578653,30,59.897341026685474,59.897341026685474,Low density,Ligand pose,sucos_shape,50,25.0
7gm1__1__1.A_1.B__1.I,0.25,1,75.92120607241793,25,62.30872368380979,62.30872368380979,Low density,Ligand pose,sucos_shape,50,25.0
7gm3__1__1.A_1.B__1.D_1.I,1.0,1,87.78377767140617,55,58.11315068945785,58.11315068945785,Low density,Ligand pose,sucos_shape,50,100.0
7gm4__1__1.A_1.B__1.I,0.5,1,82.49761039625679,34,63.99789208360911,63.99789208360911,Low density,Ligand pose,sucos_shape,50,50.0
7gm5__1__1.A_1.B__1.I,0.25,1,82.17841563098398,33,64.25518646107659,64.25518646107659,Low density,Ligand pose,sucos_shape,50,25.0
7gm6__1__1.A_1.B__1.N,0.75,1,74.13722083716367,24,61.173492744742965,61.173492744742965,Low density,Ligand pose,sucos_shape,50,75.0
7gm8__1__1.A_1.B__1.I,0.5,1,81.86908493564277,29,64.88620662269021,64.88620662269021,Low density,Ligand pose,sucos_shape,50,50.0
7gm9__1__1.A_1.B__1.I,1.0,1,76.28305720332,26,62.284173305683225,62.284173305683225,Low density,Ligand pose,sucos_shape,50,100.0
7gma__1__1.A_1.B__1.J,0.0,1,72.70458960449608,7,56.993277122066324,56.993277122066324,Low density,Ligand pose,sucos_shape,50,0.0
7gmb__1__1.A_1.B__1.D_1.I,1.0,1,85.07869619568467,23,65.97154269556351,65.97154269556351,Low density,Ligand pose,sucos_shape,50,100.0
7gmh__1__1.A_1.B__1.O,1.0,1,90.44142543322238,72,58.71058772188879,58.71058772188879,High density,Ligand pose,sucos_shape,50,100.0
7gmi__1__1.A_1.B__1.D_1.I,1.0,1,87.40264908705686,59,59.34557066410527,59.34557066410527,High density,Ligand pose,sucos_shape,50,100.0
7gmj__1__1.A_1.B__1.E_1.J_1.K,1.0,1,79.9343788226055,73,59.14447194909552,59.14447194909552,High density,Ligand pose,sucos_shape,50,100.0
7gmk__1__1.A_1.B__1.E_1.J,1.0,1,90.4493250101366,64,59.00513884040826,59.00513884040826,High density,Ligand pose,sucos_shape,50,100.0
7gml__1__1.A_1.B__1.E_1.J,1.0,1,84.40014899144452,32,63.72098827374707,63.72098827374707,Low density,Ligand pose,sucos_shape,50,100.0
7gmm__1__1.A_1.B__1.E_1.J,1.0,1,89.46120628956116,61,58.820222647121035,58.820222647121035,High density,Ligand pose,sucos_shape,50,100.0
7gmo__1__1.A_1.B__1.E_1.J,0.5,1,83.44817525591525,30,65.19377107236132,65.19377107236132,Low density,Ligand pose,sucos_shape,50,50.0
7gmp__1__1.A_1.B__1.D_1.I,1.0,1,89.10097385730957,70,55.94463880388433,55.94463880388433,High density,Ligand pose,sucos_shape,50,100.0
7gmq__1__1.A_1.B__1.D_1.I,1.0,1,86.23646209386283,18,65.0250015657,65.0250015657,Low density,Ligand pose,sucos_shape,50,100.0
7gms__1__1.A_1.B__1.I,0.25,1,69.39233151146442,20,60.97191597684783,60.97191597684783,Low density,Ligand pose,sucos_shape,50,25.0
7gmu__1__1.A_1.B__1.I,1.0,1,87.31098668025706,40,60.55476269279286,60.55476269279286,Low density,Ligand pose,sucos_shape,50,100.0
7gmw__1__1.A_1.B__1.E_1.J,0.5,1,79.0123796773942,39,59.90685894463222,59.90685894463222,Low density,Ligand pose,sucos_shape,50,50.0
7gmy__1__1.A_1.B__1.I,0.25,1,77.01124428246221,30,61.986220856966966,61.986220856966966,Low density,Ligand pose,sucos_shape,50,25.0
7gn0__1__1.A_1.B__1.I,0.75,1,79.83774411154721,36,61.67794322283982,61.67794322283982,Low density,Ligand pose,sucos_shape,50,75.0
7gn4__1__1.A_1.B__1.E_1.J,0.75,1,79.7037810729594,32,62.695303873674504,62.695303873674504,Low density,Ligand pose,sucos_shape,50,75.0
7gn5__1__1.A_1.B__1.I,0.25,1,77.38608315685738,32,60.83820243010375,60.83820243010375,Low density,Ligand pose,sucos_shape,50,25.0
7gn8__1__1.A_1.B__1.I_1.J,1.0,1,75.46981544409019,36,60.309415646137936,60.309415646137936,Low density,Ligand pose,sucos_shape,50,100.0
7gn9__1__1.A_1.B__1.O,0.5,1,79.57250468465318,30,61.21371933819251,61.21371933819251,Low density,Ligand pose,sucos_shape,50,50.0
7gnb__1__1.A_1.B__1.M_1.O,0.5,1,70.93109020938864,20,59.71750184570794,59.71750184570794,Low density,Ligand pose,sucos_shape,50,50.0
7gnc__1__1.A_1.B__1.E_1.J,1.0,1,77.02448501824813,29,61.65797528535864,61.65797528535864,Low density,Ligand pose,sucos_shape,50,100.0
7gnd__1__1.A_1.B__1.E_1.J,1.0,1,81.21197472795366,61,60.62743276389075,60.62743276389075,High density,Ligand pose,sucos_shape,50,100.0
7gnf__1__1.A_1.B__1.P_1.R,1.0,1,81.62096757042802,55,60.73065835078001,60.73065835078001,Low density,Ligand pose,sucos_shape,50,100.0
7gng__1__1.A_1.B__1.Q,1.0,1,71.57444294135004,29,60.77199620945515,60.77199620945515,Low density,Ligand pose,sucos_shape,50,100.0
7gnh__1__1.A_1.B__1.M,0.25,1,64.15565218634069,12,60.22233104368212,60.22233104368212,Low density,Ligand pose,sucos_shape,50,25.0
7gnk__1__1.A_1.B__1.T,1.0,1,73.56077133959981,27,60.911594483244784,60.911594483244784,Low density,Ligand pose,sucos_shape,50,100.0
7gnl__1__1.A_1.B__1.N,0.0,1,73.83126550868487,14,64.30189745881265,64.30189745881265,Low density,Ligand pose,sucos_shape,50,0.0
7gnm__1__1.A_1.B__1.S,0.0,1,75.0449402558951,21,62.524109249684756,62.524109249684756,Low density,Ligand pose,sucos_shape,50,0.0
7gnn__1__1.A_1.B__1.I,0.5,1,73.51929151479224,28,62.00932263740759,62.00932263740759,Low density,Ligand pose,sucos_shape,50,50.0
7gno__1__1.A_1.B__1.P_1.S,0.0,1,75.71198357940288,20,63.95668362290443,63.95668362290443,Low density,Ligand pose,sucos_shape,50,0.0
7gnp__1__1.A_1.B__1.H_1.J,0.75,1,75.87348090277779,18,64.9951787609536,64.9951787609536,Low density,Ligand pose,sucos_shape,50,75.0
7gnq__1__1.A_1.B__1.G_1.I_1.L,0.5,1,76.3559416416082,22,64.03565026094476,64.03565026094476,Low density,Ligand pose,sucos_shape,50,50.0
7gnr__1__1.A_1.B__1.E_1.J,1.0,1,75.58662920191846,25,61.6951276780226,61.6951276780226,Low density,Ligand pose,sucos_shape,50,100.0
7gns__1__1.A_1.B__1.H_1.J,1.0,1,73.03432764654349,28,59.64956713675427,59.64956713675427,Low density,Ligand pose,sucos_shape,50,100.0
7gnt__1__1.A_1.B__1.N_1.O,1.0,1,71.67756780165723,22,60.435643792305,60.435643792305,Low density,Ligand pose,sucos_shape,50,100.0
7gnu__1__1.A_1.B__1.O_1.Q,0.75,1,69.66582357927156,25,59.33215920434792,59.33215920434792,Low density,Ligand pose,sucos_shape,50,75.0
7grr__1__1.A__1.D,0.0,1,62.30234138330666,89,53.372780448825075,53.372780448825075,High density,Ligand pose,sucos_shape,50,0.0
7grs__1__1.B__1.Q,0.0,1,76.79213949626349,363,56.526557700642115,56.526557700642115,High density,Ligand pose,sucos_shape,50,0.0
7grt__1__1.A__1.C_1.E_1.I,0.0,1,67.98312658124412,336,54.438926139986016,54.438926139986016,High density,Ligand pose,sucos_shape,50,0.0
7grw__1__1.B__1.M_1.N,0.0,1,69.17220484930854,216,54.43370803687943,54.43370803687943,High density,Ligand pose,sucos_shape,50,0.0
7gs0__1__1.A_1.B__1.D,0.0,1,71.79060472413099,219,55.63538889706867,55.63538889706867,High density,Ligand pose,sucos_shape,50,0.0
7h1j__1__1.B__1.E,0.0,1,66.33120347990156,55,55.26230002255261,55.26230002255261,Low density,Ligand pose,sucos_shape,50,0.0
7jhq__1__2.D__2.Q,0.25,1,90.54262755939396,189,68.47696677408643,68.47696677408643,High density,Ligand pose,sucos_shape,50,25.0
7jni__1__1.A__1.C,0.0,1,51.32459149894747,1,51.32459149894747,51.32459149894747,Low density,Ligand pose,sucos_shape,50,0.0
7jyd__1__1.A__1.C,0.25,1,86.73399909214707,58,57.803173525498345,57.803173525498345,Low density,Ligand pose,sucos_shape,50,25.0
7k4g__1__1.B__1.J_1.K_1.L,1.0,1,97.8197287955331,446,71.07502737528493,71.07502737528493,High density,Ligand pose,sucos_shape,50,100.0
7k4i__1__1.B__1.J_1.K_1.L,1.0,1,91.79947604844205,349,66.81610582613487,66.81610582613487,High density,Ligand pose,sucos_shape,50,100.0
7k4j__1__1.E__1.S_1.T_1.U,1.0,1,94.23270289671565,335,68.00879306194209,68.00879306194209,High density,Ligand pose,sucos_shape,50,100.0
7k5v__1__1.A__1.C,0.0,1,60.18946849074949,112,54.07672873990696,54.07672873990696,High density,Ligand pose,sucos_shape,50,0.0
7kbj__1__1.B_1.C__1.L_1.M_1.O,0.0,1,64.12042271401846,18,56.56253326913811,56.56253326913811,Low density,Ligand pose,sucos_shape,50,0.0
7kbr__1__1.B_1.C__1.EA_1.IA_1.N,0.25,1,61.107958217022286,7,58.25672866365697,58.25672866365697,Low density,Ligand pose,sucos_shape,50,25.0
7kh4__1__1.A_1.F__1.G_1.W,1.0,1,95.49645342285977,35,57.219861589102585,57.219861589102585,Low density,Ligand pose,sucos_shape,50,100.0
7kkh__1__1.A_1.B__1.D,0.75,1,51.28214622037531,5,50.66171923973622,50.66171923973622,Low density,Ligand pose,sucos_shape,50,75.0
7knr__1__1.A__1.B_1.C_1.D,0.25,1,76.58624674807984,31,64.61177928830605,64.61177928830605,Low density,Ligand pose,sucos_shape,50,25.0
7ko6__1__1.A__1.D,0.75,1,58.068127016067116,2,58.06812678440002,58.06812678440002,Low density,Ligand pose,sucos_shape,50,75.0
7kop__1__1.A__1.B_1.C_1.D,0.25,1,75.590431061103,64,60.57378723906654,60.57378723906654,High density,Ligand pose,sucos_shape,50,25.0
7kxz__1__1.A__1.C,0.75,1,60.49029415188587,6,54.918705777961925,54.918705777961925,Low density,Ligand pose,sucos_shape,50,75.0
7l00__1__1.B__1.J_1.K_1.L,1.0,1,95.70374681885154,60,73.52862452510223,73.52862452510223,High density,Ligand pose,sucos_shape,50,100.0
7l1j__1__1.A_1.B__1.E_1.G,1.0,1,91.51900911749526,47,72.88969608312377,72.88969608312377,Low density,Ligand pose,sucos_shape,50,100.0
7l1p__1__1.A_1.B__1.C,0.5,1,54.15206513170732,1,54.15206513170732,54.15206513170732,Low density,Ligand pose,sucos_shape,50,50.0
7l2y__1__1.A_2.A__1.J,1.0,1,90.71513910223588,23,62.64829888114913,62.64829888114913,Low density,Ligand pose,sucos_shape,50,100.0
7l8o__1__1.A__1.G_1.H,0.5,1,65.06291989197646,117,56.203871592454654,56.203871592454654,High density,Ligand pose,sucos_shape,50,50.0
7l91__1__3.A__3.B_3.C_3.D,0.75,1,79.37643086605114,26,75.4354619823346,75.4354619823346,Low density,Ligand pose,sucos_shape,50,75.0
7l9g__1__1.A__1.B_1.D,0.75,1,77.06576441650367,56,60.26724076322875,60.26724076322875,Low density,Ligand pose,sucos_shape,50,75.0
7lbv__1__1.A__1.B,1.0,1,96.28356964867515,55,84.66878915956272,84.66878915956272,Low density,Ligand pose,sucos_shape,50,100.0
7ldy__1__1.A_1.B__1.H,1.0,1,96.30714365720556,517,73.34704698961706,73.34704698961706,High density,Ligand pose,sucos_shape,50,100.0
7le3__1__1.A_1.B__1.C,1.0,1,97.10662880642317,483,71.45306927362438,71.45306927362438,High density,Ligand pose,sucos_shape,50,100.0
7le5__1__1.A_1.B__1.H,1.0,1,96.00038273849391,477,70.59986695922744,70.59986695922744,High density,Ligand pose,sucos_shape,50,100.0
7le6__1__1.A_1.B__1.C,1.0,1,94.91480243513976,462,70.39429076034207,70.39429076034207,High density,Ligand pose,sucos_shape,50,100.0
7lff__1__1.A__1.C_1.D,1.0,1,96.15188444417294,409,83.30514301398162,83.30514301398162,High density,Ligand pose,sucos_shape,50,100.0
7lk0__1__1.A_2.A__1.D,1.0,1,88.41625777051631,307,70.56004188905257,70.56004188905257,High density,Ligand pose,sucos_shape,50,100.0
7lm4__1__1.A__1.B_1.C_1.D,1.0,1,85.40696677884539,53,62.50994518729256,62.50994518729256,Low density,Ligand pose,sucos_shape,50,100.0
7lov__1__1.A__1.C_1.D_1.H,0.75,2,98.31956058082663,47,71.83014073440474,71.83014073440474,Low density,Ligand pose,sucos_shape,50,75.0
7lp0__1__1.A__1.C,0.75,1,88.43006568262479,324,55.19185201879632,55.19185201879632,High density,Ligand pose,sucos_shape,50,75.0
7lpk__1__1.A__1.C,1.0,1,84.02080808770408,566,55.19916564974251,55.19916564974251,High density,Ligand pose,sucos_shape,50,100.0
7lpw__1__1.A_1.B__1.G,0.0,1,55.20440525058571,11,51.99469196696987,51.99469196696987,Low density,Ligand pose,sucos_shape,50,0.0
7lr9__1__1.A__1.C,0.5,1,97.02083510449827,51,56.69770976211917,56.69770976211917,Low density,Ligand pose,sucos_shape,50,50.0
7lrk__1__1.A__1.C,1.0,1,80.66994067724865,497,55.14717392291884,55.14717392291884,High density,Ligand pose,sucos_shape,50,100.0
7lro__1__1.A__1.D,1.0,1,83.52135482805691,620,55.225968637428345,55.225968637428345,High density,Ligand pose,sucos_shape,50,100.0
7ltx__1__1.A__1.E_1.F_1.G,0.625,2,94.01858606227252,595,65.78899340223933,65.78899340223933,High density,Ligand pose,sucos_shape,50,62.5
7ltz__1__1.A__1.B_1.C,1.0,1,77.82789012841367,38,55.91127210186078,55.91127210186078,Low density,Ligand pose,sucos_shape,50,100.0
7lxr__1__1.A__1.E_1.F,0.25,1,94.48261550172103,409,78.4910606847073,78.4910606847073,High density,Ligand pose,sucos_shape,50,25.0
7ly6__1__1.A_2.A__1.B_1.C_1.D,0.5,2,91.7206098302285,1,91.7206098302285,91.7206098302285,Low density,Ligand pose,sucos_shape,50,50.0
7lzr__1__1.A_1.B__1.H,1.0,1,48.44976821969126,0,,48.44976821969126,No neighbours,Ligand pose,sucos_shape,50,100.0
7m0n__1__1.B__1.J_1.M_1.N,0.0,1,50.71272103178942,3,50.6404934604779,50.6404934604779,Low density,Ligand pose,sucos_shape,50,0.0
7m9g__1__1.A_1.B__1.E,1.0,1,96.42042758411516,427,71.36810285018572,71.36810285018572,High density,Ligand pose,sucos_shape,50,100.0
7m9h__1__1.A_1.B__1.E,1.0,1,98.44776687934483,444,69.51886310093032,69.51886310093032,High density,Ligand pose,sucos_shape,50,100.0
7m9r__1__1.A_1.B__1.C,1.0,1,96.86595646685254,403,73.67988238368768,73.67988238368768,High density,Ligand pose,sucos_shape,50,100.0
7m9t__1__1.A_1.B__1.D,1.0,1,94.2809865590022,473,70.80388234553439,70.80388234553439,High density,Ligand pose,sucos_shape,50,100.0
7m9v__1__1.A_1.B__1.C,1.0,1,93.32171805272884,460,72.65353433747885,72.65353433747885,High density,Ligand pose,sucos_shape,50,100.0
7m9x__1__1.A_1.B__1.C,1.0,1,95.52614409544226,449,70.13410152218299,70.13410152218299,High density,Ligand pose,sucos_shape,50,100.0
7ma0__1__1.A_1.B__1.I,1.0,1,97.98774461604245,478,72.78064480761395,72.78064480761395,High density,Ligand pose,sucos_shape,50,100.0
7ma1__1__1.A_1.B__1.M,1.0,1,94.8702013863539,491,72.84344335139633,72.84344335139633,High density,Ligand pose,sucos_shape,50,100.0
7ma2__1__1.A_1.B__1.E,1.0,1,93.62595181303787,482,72.20276298251484,72.20276298251484,High density,Ligand pose,sucos_shape,50,100.0
7ma3__1__1.A_1.B__1.E,1.0,1,97.15067130780706,522,71.94787046357719,71.94787046357719,High density,Ligand pose,sucos_shape,50,100.0
7ma4__1__1.A_1.B__1.D,1.0,1,98.7334197666301,512,70.75179954229108,70.75179954229108,High density,Ligand pose,sucos_shape,50,100.0
7ma5__1__1.A_1.B__1.G,1.0,1,96.18766860634003,497,71.30305232129204,71.30305232129204,High density,Ligand pose,sucos_shape,50,100.0
7ma7__1__1.A_1.B__1.E,1.0,1,94.68795553567868,493,70.91116718071284,70.91116718071284,High density,Ligand pose,sucos_shape,50,100.0
7ma8__1__1.A_1.B__1.E,1.0,1,97.91405723094711,460,71.44158983866912,71.44158983866912,High density,Ligand pose,sucos_shape,50,100.0
7maq__1__1.A_1.B__1.C,1.0,1,95.39775419392082,576,69.77161106116569,69.77161106116569,High density,Ligand pose,sucos_shape,50,100.0
7mcj__1__1.A__1.C_1.D,0.0,1,59.189508658096145,3,55.272044146368756,55.272044146368756,Low density,Ligand pose,sucos_shape,50,0.0
7mdp__1__1.A__1.D,0.0,1,81.67628157943135,1906,66.56747166137289,66.56747166137289,High density,Ligand pose,sucos_shape,50,0.0
7mgj__1__1.A__1.E,1.0,1,86.13557128540037,273,60.73310343390766,60.73310343390766,High density,Ligand pose,sucos_shape,50,100.0
7mgk__1__1.A__1.E,1.0,1,84.78453649032056,268,58.397272697157376,58.397272697157376,High density,Ligand pose,sucos_shape,50,100.0
7mgt__1__1.A__1.B_1.C_1.D,1.0,1,93.86735272288303,11,79.50770423014052,79.50770423014052,Low density,Ligand pose,sucos_shape,50,100.0
7mjd__1__1.B__1.S,0.0,1,59.20548055913761,19,52.822602336688156,52.822602336688156,Low density,Ligand pose,sucos_shape,50,0.0
7mkx__1__1.A__1.E,0.75,1,80.25776209677251,333,59.525885758641394,59.525885758641394,High density,Ligand pose,sucos_shape,50,75.0
7mlo__1__1.A__1.C,0.75,1,66.59811228370233,3,65.50404583083031,65.50404583083031,Low density,Ligand pose,sucos_shape,50,75.0
7mlp__1__1.A__1.B,0.75,1,75.11806015488824,3,71.2258454344789,71.2258454344789,Low density,Ligand pose,sucos_shape,50,75.0
7mlt__1__1.A__1.W,0.5,1,88.18919426252702,15,56.484142807179396,56.484142807179396,Low density,Ligand pose,sucos_shape,50,50.0
7mmr__1__1.A_1.E__1.BA_1.CA_1.K,1.0,1,95.62990459338802,18,89.25099984762072,89.25099984762072,Low density,Ligand pose,sucos_shape,50,100.0
7mnw__1__1.A__1.I_1.J,1.0,1,95.83821212654115,1935,80.87348959717484,80.87348959717484,High density,Ligand pose,sucos_shape,50,100.0
7msk__1__1.A__1.C_1.D,0.75,1,74.94578444839173,14,66.12543704073182,66.12543704073182,Low density,Ligand pose,sucos_shape,50,75.0
7mwn__1__1.A_1.B__1.C,0.25,1,52.218545931504146,2,51.688128831751115,51.688128831751115,Low density,Ligand pose,sucos_shape,50,25.0
7mwt__1__1.A__1.B_1.C,0.875,2,94.97553449170127,253,71.35650731181559,71.35650731181559,High density,Ligand pose,sucos_shape,50,87.5
7mwu__1__1.A__1.B_1.C,0.875,2,95.25953005300974,288,71.93395672099132,71.93395672099132,High density,Ligand pose,sucos_shape,50,87.5
7mwv__1__1.A__1.B_1.C,1.0,2,94.7052683966523,300,69.76307385208808,69.76307385208808,High density,Ligand pose,sucos_shape,50,100.0
7mxh__1__1.A__1.D,0.0,1,39.77467356122889,0,,39.77467356122889,No neighbours,Ligand pose,sucos_shape,50,0.0
7mxk__1__1.A__1.B_1.C,0.0,1,72.96323259016884,191,62.235521848353606,62.235521848353606,High density,Ligand pose,sucos_shape,50,0.0
7mxn__1__1.A__1.C,0.75,1,67.85203096716536,128,55.6354202293918,55.6354202293918,High density,Ligand pose,sucos_shape,50,75.0
7my0__1__1.A__1.C_1.F_1.G,0.5,1,85.17112082695277,88,68.44550229997158,68.44550229997158,High density,Ligand pose,sucos_shape,50,50.0
7myd__1__1.A__1.C_1.G,1.0,1,99.09281228192603,329,93.10640240144153,93.10640240144153,High density,Ligand pose,sucos_shape,50,100.0
7n1r__1__1.A__1.P_1.Q_1.R,1.0,1,94.36696020684272,219,83.57598142446459,83.57598142446459,High density,Ligand pose,sucos_shape,50,100.0
7n4w__1__1.A__1.D,0.25,1,66.38105185062612,9,58.39305261166992,58.39305261166992,Low density,Ligand pose,sucos_shape,50,25.0
7n4z__1__1.A__1.F,0.0,1,52.79591454491324,1,52.79591454491324,52.79591454491324,Low density,Ligand pose,sucos_shape,50,0.0
7n53__1__1.A__1.D,0.0,1,54.97052683649415,4,53.26194932576096,53.26194932576096,Low density,Ligand pose,sucos_shape,50,0.0
7n54__1__1.B__1.H,0.75,1,62.31470206732978,14,51.80505623999035,51.80505623999035,Low density,Ligand pose,sucos_shape,50,75.0
7n8w__1__1.A_1.B__1.C_1.E,0.0,1,90.99326287962872,19,70.54552710745293,70.54552710745293,Low density,Ligand pose,sucos_shape,50,0.0
7n9d__1__1.A__1.D,0.5,1,67.25192142759876,30,59.49880042670077,59.49880042670077,Low density,Ligand pose,sucos_shape,50,50.0
7n9g__1__1.A__1.E_1.F,1.0,1,87.56043700475023,96,65.12976217135433,65.12976217135433,High density,Ligand pose,sucos_shape,50,100.0
7nag__1__1.A__1.C,0.0,1,37.660966850525654,0,,37.660966850525654,No neighbours,Ligand pose,sucos_shape,50,0.0
7nah__1__1.A__1.C,0.0,1,36.97310023011921,0,,36.97310023011921,No neighbours,Ligand pose,sucos_shape,50,0.0
7nai__1__1.A__1.C,0.0,1,37.73224943432202,0,,37.73224943432202,No neighbours,Ligand pose,sucos_shape,50,0.0
7nb3__1__1.A__1.C,0.0,1,38.56478425343533,0,,38.56478425343533,No neighbours,Ligand pose,sucos_shape,50,0.0
7nb7__1__1.A__1.E,0.75,1,85.23384948884929,20,75.09696165761295,75.09696165761295,Low density,Ligand pose,sucos_shape,50,75.0
7nbt__1__1.A_2.A__1.C,1.0,1,84.43745034745433,146,58.0502921774233,58.0502921774233,High density,Ligand pose,sucos_shape,50,100.0
7nbw__1__1.A_2.A__1.B,0.75,1,88.19934610976765,18,62.432631589958746,62.432631589958746,Low density,Ligand pose,sucos_shape,50,75.0
7ng1__1__2.A__2.C_2.D,0.0,1,71.0862937372598,99,56.986180022769766,56.986180022769766,High density,Ligand pose,sucos_shape,50,0.0
7ngd__1__1.A__1.B,0.75,1,67.22930154318666,56,56.130142237464,56.130142237464,Low density,Ligand pose,sucos_shape,50,75.0
7ngg__1__2.A__2.B,1.0,1,78.02069065846628,66,58.48748343291472,58.48748343291472,High density,Ligand pose,sucos_shape,50,100.0
7ngi__1__2.A__2.C,0.0,1,71.79864915195981,76,58.168948710228555,58.168948710228555,High density,Ligand pose,sucos_shape,50,0.0
7ngj__1__1.A__1.B,0.5,1,80.17082179144009,88,59.75084671169163,59.75084671169163,High density,Ligand pose,sucos_shape,50,50.0
7ngk__1__2.A__2.C,0.0,1,71.80801116766071,68,56.63655737781863,56.63655737781863,High density,Ligand pose,sucos_shape,50,0.0
7ngm__1__2.A__2.B,0.75,1,73.97599627639293,59,56.79657098983932,56.79657098983932,High density,Ligand pose,sucos_shape,50,75.0
7ngs__1__1.A__1.B,0.75,1,89.8002815267769,73,56.79974036115049,56.79974036115049,High density,Ligand pose,sucos_shape,50,75.0
7ngw__1__2.A__2.B,1.0,1,73.78851665988435,66,57.1806101504477,57.1806101504477,High density,Ligand pose,sucos_shape,50,100.0
7ngx__1__1.A__1.B,0.25,1,65.62828513446331,28,53.161414211493664,53.161414211493664,Low density,Ligand pose,sucos_shape,50,25.0
7ngy__1__2.A__2.B,0.5,1,85.91996612322677,32,56.01675590756001,56.01675590756001,Low density,Ligand pose,sucos_shape,50,50.0
7nlk__1__1.A__1.C_1.E,0.5,1,76.17721797673069,19,57.056824117313056,57.056824117313056,Low density,Ligand pose,sucos_shape,50,50.0
7nlm__1__1.A__1.B_1.C,0.0,1,72.4401587232826,17,57.82990594241389,57.82990594241389,Low density,Ligand pose,sucos_shape,50,0.0
7nlv__1__1.A_1.C__1.G,1.0,1,94.58539962514926,592,77.03417349579166,77.03417349579166,High density,Ligand pose,sucos_shape,50,100.0
7nqw__1__1.A__1.D_1.E_1.F,0.5,1,81.66164065387818,28,60.83641955014637,60.83641955014637,Low density,Ligand pose,sucos_shape,50,50.0
7nr5__1__1.A__1.F,0.75,1,88.75740221217879,27,60.99113349355496,60.99113349355496,Low density,Ligand pose,sucos_shape,50,75.0
7nr6__1__1.B__1.H,1.0,1,93.78546840955977,145,59.716125205954,59.716125205954,High density,Ligand pose,sucos_shape,50,100.0
7nr8__1__1.A__1.F_1.I,0.5,1,80.58251337279722,14,60.114807414002044,60.114807414002044,Low density,Ligand pose,sucos_shape,50,50.0
7ntb__1__1.A__1.B_1.C,0.75,1,84.11073501034771,238,58.99853682061581,58.99853682061581,High density,Ligand pose,sucos_shape,50,75.0
7ntz__1__1.A__1.B,1.0,1,93.80173146269969,46,70.86953550256575,70.86953550256575,Low density,Ligand pose,sucos_shape,50,100.0
7nu0__1__1.A__1.C_1.D_1.E,0.875,2,98.3756119270138,75,64.54690887467567,64.54690887467567,High density,Ligand pose,sucos_shape,50,87.5
7nud__1__1.B__1.D,0.0,1,63.72408022223769,48,58.067291565412184,58.067291565412184,Low density,Ligand pose,sucos_shape,50,0.0
7nue__1__1.A__1.C,0.0,1,57.96687751056639,4,53.913237462365274,53.913237462365274,Low density,Ligand pose,sucos_shape,50,0.0
7nwa__1__1.A_1.B__1.E,0.75,1,95.49300357956395,10,85.93753170086502,85.93753170086502,Low density,Ligand pose,sucos_shape,50,75.0
7nwc__1__1.A_1.B__1.G,0.0,1,45.29659256622366,0,,45.29659256622366,No neighbours,Ligand pose,sucos_shape,50,0.0
7nxu__1__1.A__1.B_1.C_1.D,0.0,1,61.07494312987891,38,55.078326571794584,55.078326571794584,Low density,Ligand pose,sucos_shape,50,0.0
7nya__1__1.A_1.B__1.F,0.0,1,48.33511757891898,0,,48.33511757891898,No neighbours,Ligand pose,sucos_shape,50,0.0
7nzn__1__1.A_2.A__1.B,0.0,1,56.41555690234639,24,52.290394864205325,52.290394864205325,Low density,Ligand pose,sucos_shape,50,0.0
7nzy__1__1.A__1.E,0.75,1,71.2486380662829,918,55.649029205733434,55.649029205733434,High density,Ligand pose,sucos_shape,50,75.0
7o1b__1__1.A__1.E,0.0,1,59.86463284627972,4,56.50374245368741,56.50374245368741,Low density,Ligand pose,sucos_shape,50,0.0
